date,BALKRISIND.NS,BZ=F,CL=F,COROMANDEL.NS,EURUSD=X,FCL.NS,GBPUSD=X,GC=F,HDFCBANK.NS,HG=F,INFY.NS,LT.NS,LTTS.NS,NATCOPHARM.NS,NG=F,NIFTYBEES.NS,RELIANCE.NS,SI=F,TCS.NS,USDINR=X,USDJPY=X
2019-01-01,,72.18208839799455,183.3828412863893,,,,,19.56938644010031,,96.57799310249608,,,,,171.73841472322002,,,295.87486045679725,,,
2019-01-02,,71.2634430941456,185.11146059049855,,,,,19.82069291877228,,97.6015860416261,,,,,168.3171696490646,,,298.63978166988284,,,
2019-01-03,,70.9185199889777,185.58692244333085,,,,,19.898070480275777,,96.27522827033194,,,,,166.88126657705442,,,295.30623446181653,,,
2019-01-04,,70.13711097250265,186.92941232640712,,,,,19.79140496679789,,96.31091455107077,,,,,165.95583100843194,,,295.3954343550332,,,
2019-01-07,,69.58601603486767,184.7518769416692,,,,,19.68503559258415,,96.4587536596716,,,,,168.36242410296398,,,296.61325403026206,,,
2019-01-08,,68.85640760415998,186.17051465412055,,,,,19.59084960981396,,97.23688423083162,,,,,167.627866697042,,,297.981513014382,,,
2019-01-09,,69.07598421126116,188.52360295977724,,,,,19.283277900363064,,98.6623926111509,,,,,165.62542833468208,,,301.375087306307,,,
2019-01-10,,70.28356265859404,189.5888157633337,,,,,19.188715461134397,,99.50988273366234,,,,,166.07288282372951,,,297.85603088912035,,,
2019-01-11,,70.70659530683952,187.5310379467624,,,,,19.42864168395096,,99.635001356171,,,,,166.91956660100354,,,298.2572149262272,,,
2019-01-14,,70.94077828560941,184.92746207107663,,,,,19.014553170860705,,98.6431258295949,,,,,168.52674027932056,,,299.10611843336835,,,
2019-01-15,,69.53879579532342,185.4562752284276,,,,,18.733882587471683,,99.68641747398637,,,,,167.80338416845106,,,296.66729027181515,,,
2019-01-16,,70.18342912988109,183.13275834675164,,,,,19.081018727498428,,101.86475894754687,,,,,166.90709068868694,,,296.348231484325,,,
2019-01-17,,69.77465296466869,187.1537809493796,,,,,19.21916763966088,,101.56684253495224,,,,,167.52856549594438,,,293.0098668052771,,,
2019-01-18,,68.81683416190491,184.9810995550784,,,,,18.93414933338427,,100.65100369766968,,,,,167.6496807842616,,,292.58755839672443,,,
2019-01-21,,68.34261973955104,184.7372703100571,,,,,18.700516333300083,,100.69392643842482,,,,,164.98068411084324,,,296.18610659234946,,,
2019-01-22,,68.3416823024964,188.14685147527013,,,,,18.804680626722654,,99.40616987019304,,,,,165.31791964112625,,,298.3177167688268,,,
2019-01-23,,67.42403477661867,187.7975096620236,,,,,18.54619659930194,,98.22357601885857,,,,,166.03915680746005,,,306.663115557278,,,
2019-01-24,,69.29828118692862,190.52038189542105,,,,,18.71070865472236,,97.91267671955003,,,,,164.67418358868835,,,307.3275990302401,,,
2019-01-25,,68.38439150234257,192.6986747126906,,,,,18.937499666818702,,98.31992921841392,,,,,163.57595517838314,,,306.9382526229593,,,
2019-01-28,,68.62019493393305,192.81735149000644,,,,,19.227359325129747,,98.99946195834016,,,,,165.86486279660718,,,302.6579181521598,,,
2019-01-29,,68.05851191203892,190.9920458351557,,,,,19.112728233718016,,98.49903053948556,,,,,165.58660387352873,,,295.3561280901278,,,
2019-01-30,,67.90377530796002,186.10975528667095,,,,,18.814978367139112,,98.42352904232648,,,,,169.15643452575256,,,294.4346959545464,,,
2019-01-31,,68.96217743842558,186.4775607277773,,,,,18.77696587311054,,98.48909334630082,,,,,168.62889527884786,,,295.60283238523,,,
2019-02-01,,68.54469116479594,184.7014441187638,,,,,18.97552042917927,,98.9410305169989,,,,,167.74878860567128,,,295.71111290612055,,,
2019-02-04,,69.23444336643107,187.1249208450639,,,,,18.945384730774176,,100.66198795236969,,,,,171.0315632734696,,,296.7055636131204,,,
2019-02-05,,69.32257924157113,188.3344122119875,,,,,19.037984793035918,,100.17706234975796,,,,,172.75347139249476,,,296.85686073489256,,,
2019-02-06,,69.39355269059708,187.13132720793809,,,,,19.278736616490427,,98.78924605642204,,,,,173.7415280810201,,,289.9209362661351,,,
2019-02-07,,68.70355458385687,185.14804606765065,,,,,19.03632031869057,,100.43336346397967,,,,,174.01537753769432,,,290.42488291086374,,,
2019-02-08,,69.12814890928739,180.83255597606689,,,,,19.162737937384776,,101.0356872431352,,,,,175.89426962140078,,,291.78989518133125,,,
2019-02-11,,68.72092952721218,180.23535802558135,,,,,19.323129847715,,100.65826729790004,,,,,176.24614552748858,,,293.1751034924316,,,
2019-02-12,,68.58725489712278,182.5857291114598,,,,,19.38032251228061,,102.45087141882844,,,,,174.18594051835697,,,294.1873203638019,,,
2019-02-13,,69.31595760510793,180.35743542460463,,,,,19.00653271830489,,102.78682488855814,,,,,176.096150012361,,,293.43875646855,,,
2019-02-14,,69.2954599906079,180.5748649624332,,,,,18.9229834792886,,103.97243976953855,,,,,176.99873342413753,,,289.5296247632934,,,
2019-02-15,,69.58734658382575,176.89786297437016,,,,,18.49277987084413,,103.8652271372422,,,,,177.42721746769152,,,288.3116076596968,,,
2019-02-18,,69.00556660389509,175.24550143845445,,,,,18.85767175947188,,104.34690311370632,,,,,174.29301773336496,,,287.5482862168125,,,
2019-02-19,,68.95118742978666,168.91408247031032,,,,,19.089126380310752,,105.53396200868148,,,,,174.90101997597736,,,286.17446148796984,,,
2019-02-20,,69.40476026628032,170.2210863102851,,,,,18.855430709481425,,104.98364281761452,,,,,176.043927619251,,,287.61763049692206,,,
2019-02-21,,69.90292127795577,173.79393311655795,,,,,19.10451905710923,,106.1207237119547,,,,,172.26994260671435,,,284.7641137055186,,,
2019-02-22,,69.43577105513603,173.5153961495339,,,,,19.09754147405708,,107.0172743788134,,,,,170.0584690712327,,,279.8225960604891,,,
2019-02-25,,68.88950766639822,174.0229117655283,,,,,19.215872623407087,,108.41743316477718,,,,,169.17652320498345,,,281.69989219503816,,,
2019-02-26,,69.75228134888329,174.21124688131994,,,,,19.33130843223571,,108.903964842538,,,,,170.72363182478713,,,278.24313506261296,,,
2019-02-27,,69.8496109386831,173.06017142808722,,,,,18.7348136590598,,109.62552902363063,,,,,170.15160310939024,,,279.1634815946386,,,
2019-02-28,,70.55065298242936,171.75500294391273,,,,,18.709684452576,,109.29197258670732,,,,,168.3384627949261,,,279.2778963798661,,,
2019-03-01,,71.39854088155893,170.83576487293254,,,,,18.7515915349465,,108.0884270689564,,,,,170.69665392737963,,,275.8217330202263,,,
2019-03-04,,72.37708627064359,171.73197320453556,,,,,18.63059163560501,,108.38746012632612,,,,,168.19537823533744,,,275.01744315239205,,,
2019-03-05,,71.24703108990825,175.88231623242748,,,,,18.41614776184255,,109.31997157588565,,,,,167.06633115132487,,,279.5331136762404,,,
2019-03-06,,72.08086340796395,173.8602020281119,,,,,18.786701928172747,,109.55976089052494,,,,,166.705054198928,,,281.0443358326835,,,
2019-03-07,,71.98644574213996,173.7702004615565,,,,,18.78922481071876,,109.51893135557908,,,,,169.0536526263905,,,281.83009082290084,,,
2019-03-08,,70.44041285455593,173.22148493128566,,,,,18.51995796202106,,108.88971556628904,,,,,171.30260669470331,,,279.3464828093858,,,
2019-03-11,,70.81150384499057,173.63744660585562,,,,,18.800495536098865,,109.89761659318988,,,,,172.30704410607078,,,281.87219272956867,,,
2019-03-12,,69.8511601058419,171.91111531735163,,,,,18.93102438342928,,110.3666186755854,,,,,170.6979600430531,,,285.55553814708765,,,
2019-03-13,,69.78653139141414,171.4832497216617,,,,,18.823063443682976,,110.75344944265548,,,,,170.8540895406759,,,287.21792290365903,,,
2019-03-14,,69.79075392941121,170.31964869945662,,,,,18.926320703998805,,111.70815591584744,,,,,171.03191514202652,,,286.3555893436206,,,
2019-03-15,,68.98694603561749,168.4264758617015,,,,,19.002916819055965,,109.7338034536138,,,,,170.8549469799677,,,287.4620483533827,,,
2019-03-18,,70.47329416964484,166.5910373652066,,,,,18.793274019390903,,112.18360774157908,,,,,174.59819621918788,,,282.5771483271596,,,
2019-03-19,,70.2385223289406,166.50097833096137,,,,,18.701305890681137,,112.69396579050718,,,,,176.74184042908604,,,282.9475523927864,,,
2019-03-20,,68.86979494241369,166.36023784757396,,,,,18.8612479856202,,114.17349894341557,,,,,176.80349113839438,,,280.6496113647383,,,
2019-03-21,,69.42983321474651,166.46684548033244,,,,,18.96013144139319,,113.77833118108396,,,,,177.82626864597677,,,278.2541154091301,,,
2019-03-22,,69.12395879470735,168.49939260355424,,,,,19.20523795246202,,113.40319179577168,,,,,177.7790653652129,,,280.584852570049,,,
2019-03-25,,69.90922421231511,168.43559728657667,,,,,19.359097018918632,,113.3379653190061,,,,,177.43218419611304,,,277.0288391048736,,,
2019-03-26,,70.49958950645116,169.39548881433657,,,,,19.45951956046384,,113.5899730670653,,,,,182.90356396060704,,,278.66913356988044,,,
2019-03-27,,71.72424583401583,171.79201109716956,,,,,19.751541477586716,,115.86024032093988,,,,,185.3513903244751,,,277.620649735214,,,
2019-03-28,,71.41174909832417,172.2170710503002,,,,,19.72900305270158,,115.15164245353704,,,,,186.04588468265612,,,280.02386664795847,,,
2019-03-29,,71.96434657008975,170.60767543472738,,,,,19.400341941896635,,115.90941638017796,,,,,187.39102259212527,,,276.25814600231365,,,
2019-04-01,,72.14287138115911,171.11199489015183,,,,,19.49316045739981,,117.32744110859824,,,,,188.25352789792387,,,282.2331704562955,,,
2019-04-02,,71.38366213096946,173.85368495013125,,,,,19.437903987014582,,118.39433240714752,,,,,188.6617379325073,,,281.46478090047964,,,
2019-04-03,,72.20118474942146,174.87255506264933,,,,,19.75895317154429,,117.250138564246,,,,,191.3361753082578,,,282.93007095350964,,,
2019-04-04,,71.46920879639978,177.33840484384862,,,,,19.922654915917565,,116.90571490096532,,,,,194.40704622451747,,,282.3566315201903,,,
2019-04-05,,71.79708500152061,176.9404601164977,,,,,19.42592778230357,,117.27638365877624,,,,,194.12695095620583,,,283.8746796130449,,,
2019-04-08,,72.25405992419438,177.0499831089633,,,,,19.60778204255178,,117.0207100356472,,,,,192.1489272179627,,,280.3480917701262,,,
2019-04-09,,72.1806635293223,174.91215558500707,,,,,19.639611764309333,,117.02519463362404,,,,,193.56577129435271,,,281.29237427787973,,,
2019-04-10,,72.42367092199362,175.86558077995295,,,,,19.77110832195278,,116.1789223841544,,,,,192.53955733677367,,,281.27241733105166,,,
2019-04-11,,72.08762389605235,180.8404777816533,,,,,19.903086953030755,,116.76990714878866,,,,,192.26848563978032,,,284.5192363027789,,,
2019-04-12,,72.13942828332236,186.2122095505576,,,,,20.41145735915807,,117.45087898811327,,,,,191.10810173476412,,,283.3645612871631,,,
2019-04-15,,70.83865608537923,185.55008717918832,,,,,20.514470762836517,,116.96905874499828,,,,,191.90244202025232,,,284.2112054633167,,,
2019-04-16,,70.3812440265759,188.5834311551504,,,,,20.684966981620605,,116.55935646078136,,,,,190.21509001670356,,,283.75766711527143,,,
2019-04-17,,69.56352179420438,186.19995734782444,,,,,20.781043653795077,,117.9111853250647,,,,,191.8858063477391,,,282.8326935230566,,,
2019-04-18,,68.73209015653622,188.11665718001103,,,,,20.611983132558144,,119.359114880967,,,,,193.38746051442664,,,284.98523110747084,,,
2019-04-19,,69.06384845283986,187.1181900624631,,,,,20.340419969976363,,118.88661787617755,,,,,195.37293415777177,,,281.99152101740947,,,
2019-04-22,,68.65589325154087,187.01553453452016,,,,,20.40315461899583,,119.49644902187649,,,,,195.50530671630125,,,281.39570443904904,,,
2019-04-23,,69.57658038173554,186.3420194435604,,,,,20.764416396533697,,119.57066737393107,,,,,196.1933156649037,,,279.9982031140124,,,
2019-04-24,,70.04370105425112,185.84438812673343,,,,,20.724475734430676,,118.23852178003374,,,,,197.43350173578224,,,277.64559964709895,,,
2019-04-25,,69.29602427495566,186.8765305607522,,,,,20.403527337984965,,119.20174126040403,,,,,196.78644800991825,,,277.66974602546816,,,
2019-04-26,,69.20647875998063,187.79861830614743,,,,,20.275522525802504,,118.925442156704,,,,,194.84969794241945,,,277.9485023056129,,,
2019-04-29,,69.31846283425003,187.9016973103766,,,,,20.24073303464213,,119.39957946919964,,,,,195.2186852978899,,,276.24981652039173,,,
2019-04-30,,68.81320138602103,187.67517246359773,,,,,20.37383523243124,,119.52608247172452,,,,,197.76493518130144,,,274.1042933492718,,,
2019-05-01,,68.17541372690292,185.7882273509931,,,,,20.861661657319267,,119.0819414992512,,,,,199.9265432566104,,,268.8235362583975,,,
2019-05-02,,68.08399831167274,185.08963224067733,,,,,20.958167880035884,,118.15099974500896,,,,,203.6747011443333,,,271.48601492675937,,,
2019-05-03,,69.05413278167906,184.53711523547275,,,,,21.206444238774825,,117.3318290637868,,,,,203.0203539520166,,,274.0583599269709,,,
2019-05-06,,68.74027594961102,184.8931429861841,,,,,21.38944402913136,,117.45694500478884,,,,,204.49813891977692,,,271.768314630453,,,
2019-05-07,,67.90004517281571,185.61180256775796,,,,,21.203285724366012,,117.77346103490902,,,,,204.4807619539014,,,274.9564868290463,,,
2019-05-08,,68.22799974957293,184.15812312048715,,,,,21.33887695695601,,117.9042281464006,,,,,202.33119729736308,,,273.366544425128,,,
2019-05-09,,67.72763831972996,184.19646640055552,,,,,21.289352153191345,,116.80153162623404,,,,,202.80312771969528,,,274.3514268319182,,,
2019-05-10,,67.80974400325672,186.04936221556508,,,,,21.198307023999,,116.15686878927164,,,,,204.48877124927253,,,270.2031611404619,,,
2019-05-13,,68.12980654771991,184.74304614507565,,,,,21.13736389910631,,116.7922338634452,,,,,208.4520135285167,,,268.33711800484576,,,
2019-05-14,,68.50996952186043,184.5680950287374,,,,,20.944028730775425,,116.01952789228912,,,,,206.35896594743835,,,266.81741385951244,,,
2019-05-15,,69.96401591661547,187.67505819506272,,,,,21.0123265277452,,115.99343683991934,,,,,199.49734290980348,,,264.7228962105988,,,
2019-05-16,,70.18096302916888,184.58896854797504,,,,,20.63875260867792,,117.33567517929576,,,,,199.2965386179301,,,264.0480007946041,,,
2019-05-17,,70.49808020791477,182.2381211898251,,,,,20.84337556488358,,116.56249781930528,,,,,197.87359377121624,,,259.20531925455145,,,
2019-05-20,,71.07020389349825,182.92472628657657,,,,,20.603291433823003,,117.6804295079611,,,,,199.59722548349745,,,255.63442936240585,,,
2019-05-21,,71.09243533744157,182.7765113540378,,,,,20.857592894575884,,117.76654958787137,,,,,198.0949894687893,,,258.27833809357213,,,
2019-05-22,,71.87679785688653,181.49811011807697,,,,,20.89130573104974,,114.92536363794702,,,,,198.64978186227896,,,258.1517812474354,,,
2019-05-23,,71.6907039333462,179.24234336367238,,,,,20.962646545203533,,115.3185173800176,,,,,196.3133225703191,,,261.045091653766,,,
2019-05-24,,71.55663783677124,180.94304500033311,,,,,21.575878436035616,,116.28056621946055,,,,,195.54332964132695,,,262.3248330819171,,,
2019-05-27,,72.05169220575759,179.37322783161622,,,,,21.82935005414261,,114.60953149838844,,,,,197.0455494508195,,,264.6249063094664,,,
2019-05-28,,72.12092870073874,178.59400540828184,,,,,21.95980540122978,,114.95591205055165,,,,,198.64467956424045,,,269.4479691182895,,,
2019-05-29,,71.27749140515448,182.19472069512304,,,,,21.917822494888046,,114.360958902403,,,,,196.64244021859685,,,270.93105729371035,,,
2019-05-30,,72.24442694034269,185.1306606406829,,,,,21.75296639054173,,115.10439289871984,,,,,195.674757491044,,,266.0592633143165,,,
2019-05-31,,72.25557059428503,184.02008178784317,,,,,21.836298397549044,,115.3374478559636,,,,,196.23916200908303,,,269.317548795276,,,
2019-06-03,,72.65449777565759,182.60118674987203,,,,,21.594368849990172,,114.82673365378528,,,,,193.92317369784345,,,266.87280906458454,,,
2019-06-04,,72.72985264963451,183.6421423451273,,,,,21.41350834045636,,114.7820650447583,,,,,194.9749168067008,,,268.2833447087963,,,
2019-06-05,,73.05152746931206,182.68292868636485,,,,,21.85503258488261,,115.57482741515896,,,,,196.5123162145601,,,268.66150268217365,,,
2019-06-06,,74.46370742407635,183.90922569301105,,,,,21.560689820997204,,116.83760469151898,,,,,201.4940288911145,,,270.98800203342466,,,
2019-06-07,,74.0569994117727,182.56584999776885,,,,,21.416587773194827,,116.8869334464795,,,,,200.42543020775292,,,268.71088623586206,,,
2019-06-10,,74.34844741863627,181.53724009799743,,,,,21.61094743995925,,116.02605356715168,,,,,200.8921391597203,,,271.0169579724764,,,
2019-06-11,,74.26069226687052,182.483822251057,,,,,21.375560018155696,,115.63488794014036,,,,,199.87339297783245,,,269.5213078534418,,,
2019-06-12,,73.52447325668301,182.2448731652112,,,,,21.549384443793084,,118.76784947951334,,,,,197.54650428197257,,,270.78177693788126,,,
2019-06-13,,74.07403302249391,181.08879817071767,,,,,21.18725227509945,,119.4722639352174,,,,,195.25562601108305,,,274.9449397206825,,,
2019-06-14,,75.38831602492483,183.3099155686348,,,,,21.01261388097565,,119.62131220677476,,,,,198.4450182539898,,,275.6223949711048,,,
2019-06-17,,73.96213751152736,186.02959579731856,,,,,20.712232103413427,,120.53927065421608,,,,,196.95589655385123,,,273.3161494622085,,,
2019-06-18,,73.29648154549702,184.9872931457756,,,,,20.57650742659508,,120.46456197219364,,,,,198.31691238296008,,,272.88414033065266,,,
2019-06-19,,73.10468195140253,187.3919359534394,,,,,20.69546679218324,,120.16588582935734,,,,,196.29787455993363,,,276.0249242898796,,,
2019-06-20,,73.29661215443421,189.304599077995,,,,,20.40007148877831,,121.29499211577873,,,,,194.69865500784329,,,275.07495197067595,,,
2019-06-21,,72.64752219612532,188.247782575761,,,,,20.22762037701433,,122.81387655798532,,,,,197.57698753280212,,,275.6186420711343,,,
2019-06-24,,72.79555789636873,187.7772643931404,,,,,20.548922673161364,,123.50526128501689,,,,,194.65646779242425,,,277.2153364135753,,,
2019-06-25,,73.77165535649104,188.8314684737625,,,,,20.71249976409065,,124.14308183886727,,,,,193.63932445752584,,,277.44630335199025,,,
2019-06-26,,73.03932464422874,188.5116002843322,,,,,20.49628129755716,,125.93732234352724,,,,,195.15952245583745,,,276.8541713961161,,,
2019-06-27,,72.35066018003882,188.91865740745075,,,,,20.39816936777854,,126.90443309447116,,,,,197.15550030552825,,,280.51181272982564,,,
2019-06-28,,73.34071393215311,189.1404453648274,,,,,20.261739122783684,,127.1654991143045,,,,,197.75039284655483,,,280.9426794873059,,,
2019-07-01,,73.79818152501215,185.387295041902,,,,,20.345257546834176,,127.80824121114084,,,,,199.69096068188017,,,277.33969525270174,,,
2019-07-02,,72.74246062752574,185.10492924482676,,,,,20.664028486946545,,128.4901534927952,,,,,201.79475240030956,,,277.06852895062013,,,
2019-07-03,,72.38801796283315,186.28120514775276,,,,,20.848793715924504,,129.89969097308662,,,,,198.18363522504376,,,277.9541708825882,,,
2019-07-04,,71.94752940537666,186.62238828311223,,,,,20.642145315950053,,129.25897758357831,,,,,196.00060735794077,,,279.06566255675,,,
2019-07-05,,72.42682847808,186.2545181503772,,,,,20.463317149492248,,130.08530457184096,,,,,195.93292074341787,,,276.9041177422381,,,
2019-07-08,,70.70268150267528,184.79822022754448,,,,,20.578401654214048,,130.53383627619175,,,,,195.54141058868032,,,276.8064927362863,,,
2019-07-09,,71.08510380357698,184.73692395342405,,,,,20.75388903190821,,128.2106461558874,,,,,192.63276257577132,,,273.9674965804596,,,
2019-07-10,,71.79816820394,182.1082617261606,,,,,20.76524966507435,,127.48785474718662,,,,,192.2421166486867,,,274.5773187733803,,,
2019-07-11,,72.09201768749791,181.15224260365923,,,,,20.614409142877086,,127.87372384173042,,,,,192.5138741050617,,,271.93768517524325,,,
2019-07-12,,72.78045110736846,180.50903392120367,,,,,20.469088346830937,,127.0576727400771,,,,,192.78170741394828,,,268.6572453070327,,,
2019-07-15,,73.57457487287786,179.6119898730157,,,,,20.650098695549374,,128.1739923648913,,,,,192.16951220104403,,,265.7070562102432,,,
2019-07-16,,73.47775319907528,179.8696068234593,,,,,20.51060053378183,,128.6171934118911,,,,,190.52356525477572,,,263.7849699743338,,,
2019-07-17,,73.02186177192857,181.66373164549643,,,,,20.48933909713252,,126.88843747650952,,,,,191.4032437174178,,,261.4493493062526,,,
2019-07-18,,73.26275417462446,182.75255163720905,,,,,20.53877226759949,,126.40919767265804,,,,,190.5036972957554,,,263.55537828227,,,
